"U:0","U:1","U:2","magVorticity","vorticity:0","vorticity:1","vorticity:2","wallShearStress:0","wallShearStress:1","wallShearStress:2","y","yPlus","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.04160e+00,-5.04181e-03,-2.68198e-07,1.05704e-03,-1.62745e-07,-3.81393e-08,-1.05704e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.85301e+00,0.00000e+00,1.07416e-01,1,1.92000e+00,2.00000e+00,-8.08000e+00,3.67273e-21
1.04168e+00,-5.10113e-03,-2.73435e-07,1.06453e-03,-1.58619e-07,-4.10625e-08,-1.06453e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.83380e+00,0.00000e+00,1.07416e-01,1,1.94000e+00,2.00000e+00,-8.06000e+00,3.72864e-21
1.04176e+00,-5.16045e-03,-2.78672e-07,1.07202e-03,-1.54492e-07,-4.39859e-08,-1.07202e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.81458e+00,0.00000e+00,1.07416e-01,1,1.96000e+00,2.00000e+00,-8.04000e+00,3.78454e-21
1.04184e+00,-5.21976e-03,-2.83909e-07,1.07951e-03,-1.50365e-07,-4.69091e-08,-1.07951e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.79537e+00,0.00000e+00,1.07416e-01,1,1.98000e+00,2.00000e+00,-8.02000e+00,3.84045e-21
1.04192e+00,-5.27909e-03,-2.89146e-07,1.08700e-03,-1.46239e-07,-4.98325e-08,-1.08700e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.77615e+00,0.00000e+00,1.07416e-01,1,2.00000e+00,2.00000e+00,-8.00000e+00,3.89635e-21
1.04200e+00,-5.33841e-03,-2.94384e-07,1.09449e-03,-1.42112e-07,-5.27558e-08,-1.09449e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.75694e+00,0.00000e+00,1.07416e-01,1,2.02000e+00,2.00000e+00,-7.98000e+00,3.95226e-21
1.04208e+00,-5.39772e-03,-2.99621e-07,1.10198e-03,-1.37985e-07,-5.56791e-08,-1.10198e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.73772e+00,0.00000e+00,1.07416e-01,1,2.04000e+00,2.00000e+00,-7.96000e+00,4.00816e-21
1.04216e+00,-5.45704e-03,-3.04858e-07,1.10947e-03,-1.33859e-07,-5.86024e-08,-1.10947e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.71851e+00,0.00000e+00,1.07416e-01,1,2.06000e+00,2.00000e+00,-7.94000e+00,4.06406e-21
1.04224e+00,-5.51636e-03,-3.10095e-07,1.11696e-03,-1.29732e-07,-6.15257e-08,-1.11696e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.69930e+00,0.00000e+00,1.07416e-01,1,2.08000e+00,2.00000e+00,-7.92000e+00,4.11997e-21
1.04233e+00,-5.57568e-03,-3.15332e-07,1.12445e-03,-1.25606e-07,-6.44490e-08,-1.12445e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.68008e+00,0.00000e+00,1.07416e-01,1,2.10000e+00,2.00000e+00,-7.90000e+00,4.17587e-21
1.04241e+00,-5.63500e-03,-3.20569e-07,1.13193e-03,-1.21479e-07,-6.73724e-08,-1.13193e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.66087e+00,0.00000e+00,1.07416e-01,1,2.12000e+00,2.00000e+00,-7.88000e+00,4.23178e-21
1.04249e+00,-5.69432e-03,-3.25806e-07,1.13942e-03,-1.17352e-07,-7.02957e-08,-1.13942e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.64166e+00,0.00000e+00,1.07416e-01,1,2.14000e+00,2.00000e+00,-7.86000e+00,4.28768e-21
1.04257e+00,-5.75364e-03,-3.31043e-07,1.14691e-03,-1.13226e-07,-7.32190e-08,-1.14691e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.62244e+00,0.00000e+00,1.07416e-01,1,2.16000e+00,2.00000e+00,-7.84000e+00,4.34358e-21
1.04265e+00,-5.81296e-03,-3.36280e-07,1.15440e-03,-1.09099e-07,-7.61423e-08,-1.15440e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.60323e+00,0.00000e+00,1.07416e-01,1,2.18000e+00,2.00000e+00,-7.82000e+00,4.39949e-21
1.04273e+00,-5.87228e-03,-3.41517e-07,1.16189e-03,-1.04972e-07,-7.90656e-08,-1.16189e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.58401e+00,0.00000e+00,1.07416e-01,1,2.20000e+00,2.00000e+00,-7.80000e+00,4.45539e-21
1.04281e+00,-5.93160e-03,-3.46754e-07,1.16938e-03,-1.00846e-07,-8.19889e-08,-1.16938e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.56480e+00,0.00000e+00,1.07416e-01,1,2.22000e+00,2.00000e+00,-7.78000e+00,4.51130e-21
1.04289e+00,-5.99092e-03,-3.51991e-07,1.17687e-03,-9.67191e-08,-8.49122e-08,-1.17687e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.54559e+00,0.00000e+00,1.07416e-01,1,2.24000e+00,2.00000e+00,-7.76000e+00,4.56720e-21
1.04297e+00,-6.05024e-03,-3.57229e-07,1.18436e-03,-9.25924e-08,-8.78356e-08,-1.18436e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.52637e+00,0.00000e+00,1.07416e-01,1,2.26000e+00,2.00000e+00,-7.74000e+00,4.62311e-21
1.04305e+00,-6.10956e-03,-3.62466e-07,1.19185e-03,-8.84657e-08,-9.07589e-08,-1.19185e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.50716e+00,0.00000e+00,1.07416e-01,1,2.28000e+00,2.00000e+00,-7.72000e+00,4.67901e-21
1.04313e+00,-6.16888e-03,-3.67703e-07,1.19934e-03,-8.43391e-08,-9.36822e-08,-1.19934e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.48794e+00,0.00000e+00,1.07416e-01,1,2.30000e+00,2.00000e+00,-7.70000e+00,4.73491e-21
1.04321e+00,-6.22820e-03,-3.72940e-07,1.20682e-03,-8.02125e-08,-9.66055e-08,-1.20682e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.46873e+00,0.00000e+00,1.07416e-01,1,2.32000e+00,2.00000e+00,-7.68000e+00,4.79082e-21
1.04330e+00,-6.28752e-03,-3.78177e-07,1.21431e-03,-7.60858e-08,-9.95288e-08,-1.21431e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.44952e+00,0.00000e+00,1.07416e-01,1,2.34000e+00,2.00000e+00,-7.66000e+00,4.84672e-21
1.04338e+00,-6.34684e-03,-3.83414e-07,1.22180e-03,-7.19592e-08,-1.02452e-07,-1.22180e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.43030e+00,0.00000e+00,1.07416e-01,1,2.36000e+00,2.00000e+00,-7.64000e+00,4.90263e-21
1.04346e+00,-6.40616e-03,-3.88651e-07,1.22929e-03,-6.78325e-08,-1.05375e-07,-1.22929e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.41109e+00,0.00000e+00,1.07416e-01,1,2.38000e+00,2.00000e+00,-7.62000e+00,4.95853e-21
1.04354e+00,-6.46548e-03,-3.93888e-07,1.23678e-03,-6.37059e-08,-1.08299e-07,-1.23678e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.39187e+00,0.00000e+00,1.07416e-01,1,2.40000e+00,2.00000e+00,-7.60000e+00,5.01444e-21
1.04362e+00,-6.52480e-03,-3.99125e-07,1.24427e-03,-5.95793e-08,-1.11222e-07,-1.24427e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.37266e+00,0.00000e+00,1.07416e-01,1,2.42000e+00,2.00000e+00,-7.58000e+00,5.07034e-21
1.04370e+00,-6.58412e-03,-4.04362e-07,1.25176e-03,-5.54526e-08,-1.14145e-07,-1.25176e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.35345e+00,0.00000e+00,1.07416e-01,1,2.44000e+00,2.00000e+00,-7.56000e+00,5.12624e-21
1.04378e+00,-6.64344e-03,-4.09599e-07,1.25925e-03,-5.13260e-08,-1.17069e-07,-1.25925e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.33423e+00,0.00000e+00,1.07416e-01,1,2.46000e+00,2.00000e+00,-7.54000e+00,5.18215e-21
1.04386e+00,-6.70276e-03,-4.14836e-07,1.26674e-03,-4.71994e-08,-1.19992e-07,-1.26674e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.31502e+00,0.00000e+00,1.07416e-01,1,2.48000e+00,2.00000e+00,-7.52000e+00,5.23805e-21
1.04394e+00,-6.76208e-03,-4.20073e-07,1.27423e-03,-4.30727e-08,-1.22915e-07,-1.27422e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.29580e+00,0.00000e+00,1.07416e-01,1,2.50000e+00,2.00000e+00,-7.50000e+00,5.29396e-21
1.04402e+00,-6.82139e-03,-4.25310e-07,1.28171e-03,-3.89461e-08,-1.25839e-07,-1.28171e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.27659e+00,0.00000e+00,1.07416e-01,1,2.52000e+00,2.00000e+00,-7.48000e+00,5.34986e-21
1.04410e+00,-6.88071e-03,-4.30548e-07,1.28920e-03,-3.48194e-08,-1.28762e-07,-1.28920e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.25738e+00,0.00000e+00,1.07416e-01,1,2.54000e+00,2.00000e+00,-7.46000e+00,5.40576e-21
1.04419e+00,-6.94003e-03,-4.35785e-07,1.29669e-03,-3.06928e-08,-1.31685e-07,-1.29669e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.23816e+00,0.00000e+00,1.07416e-01,1,2.56000e+00,2.00000e+00,-7.44000e+00,5.46167e-21
1.04427e+00,-6.99935e-03,-4.41022e-07,1.30418e-03,-2.65662e-08,-1.34608e-07,-1.30418e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.21895e+00,0.00000e+00,1.07416e-01,1,2.58000e+00,2.00000e+00,-7.42000e+00,5.51757e-21
1.04435e+00,-7.05867e-03,-4.46259e-07,1.31167e-03,-2.24395e-08,-1.37532e-07,-1.31167e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.19974e+00,0.00000e+00,1.07416e-01,1,2.60000e+00,2.00000e+00,-7.40000e+00,5.57348e-21
1.04443e+00,-7.11799e-03,-4.51496e-07,1.31916e-03,-1.83129e-08,-1.40455e-07,-1.31916e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.18052e+00,0.00000e+00,1.07416e-01,1,2.62000e+00,2.00000e+00,-7.38000e+00,5.62938e-21
1.04451e+00,-7.17731e-03,-4.56733e-07,1.32665e-03,-1.41863e-08,-1.43378e-07,-1.32665e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.16131e+00,0.00000e+00,1.07416e-01,1,2.64000e+00,2.00000e+00,-7.36000e+00,5.68529e-21
1.04459e+00,-7.23663e-03,-4.61970e-07,1.33414e-03,-1.00596e-08,-1.46302e-07,-1.33414e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.14209e+00,0.00000e+00,1.07416e-01,1,2.66000e+00,2.00000e+00,-7.34000e+00,5.74119e-21
1.04467e+00,-7.29595e-03,-4.67207e-07,1.34163e-03,-5.93298e-09,-1.49225e-07,-1.34163e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.12288e+00,0.00000e+00,1.07416e-01,1,2.68000e+00,2.00000e+00,-7.32000e+00,5.79709e-21
1.04475e+00,-7.35527e-03,-4.72444e-07,1.34912e-03,-1.80634e-09,-1.52148e-07,-1.34911e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.10367e+00,0.00000e+00,1.07416e-01,1,2.70000e+00,2.00000e+00,-7.30000e+00,5.85300e-21
1.04483e+00,-7.41459e-03,-4.77681e-07,1.35660e-03,2.32030e-09,-1.55072e-07,-1.35660e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.08445e+00,0.00000e+00,1.07416e-01,1,2.72000e+00,2.00000e+00,-7.28000e+00,5.90890e-21
1.04491e+00,-7.47391e-03,-4.82918e-07,1.36409e-03,6.44693e-09,-1.57995e-07,-1.36409e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.06524e+00,0.00000e+00,1.07416e-01,1,2.74000e+00,2.00000e+00,-7.26000e+00,5.96481e-21
1.04499e+00,-7.53323e-03,-4.88155e-07,1.37158e-03,1.05737e-08,-1.60918e-07,-1.37158e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.04602e+00,0.00000e+00,1.07416e-01,1,2.76000e+00,2.00000e+00,-7.24000e+00,6.02071e-21
1.04507e+00,-7.59255e-03,-4.93393e-07,1.37907e-03,1.47003e-08,-1.63842e-07,-1.37907e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.02681e+00,0.00000e+00,1.07416e-01,1,2.78000e+00,2.00000e+00,-7.22000e+00,6.07661e-21
1.04516e+00,-7.65187e-03,-4.98630e-07,1.38656e-03,1.88269e-08,-1.66765e-07,-1.38656e-03,0.00000e+00,0.00000e+00,0.00000e+00,7.00760e+00,0.00000e+00,1.07416e-01,1,2.80000e+00,2.00000e+00,-7.20000e+00,6.13252e-21
1.04524e+00,-7.71119e-03,-5.03867e-07,1.39405e-03,2.29536e-08,-1.69688e-07,-1.39405e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.98838e+00,0.00000e+00,1.07416e-01,1,2.82000e+00,2.00000e+00,-7.18000e+00,6.18842e-21
1.04532e+00,-7.77051e-03,-5.09104e-07,1.40154e-03,2.70802e-08,-1.72611e-07,-1.40154e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.96917e+00,0.00000e+00,1.07416e-01,1,2.84000e+00,2.00000e+00,-7.16000e+00,6.24433e-21
1.04540e+00,-7.82983e-03,-5.14341e-07,1.40903e-03,3.12069e-08,-1.75535e-07,-1.40903e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.94995e+00,0.00000e+00,1.07416e-01,1,2.86000e+00,2.00000e+00,-7.14000e+00,6.30023e-21
1.04550e+00,-7.88664e-03,-5.19277e-07,1.41616e-03,3.43120e-08,-1.81813e-07,-1.41616e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.92931e+00,0.00000e+00,1.04147e-01,1,2.88000e+00,2.00000e+00,-7.12000e+00,6.35614e-21
1.04566e+00,-7.93696e-03,-5.23432e-07,1.42239e-03,3.47665e-08,-1.96796e-07,-1.42239e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.90496e+00,0.00000e+00,1.04147e-01,1,2.90000e+00,2.00000e+00,-7.10000e+00,6.41204e-21
1.04582e+00,-7.98727e-03,-5.27587e-07,1.42861e-03,3.52210e-08,-2.11780e-07,-1.42861e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.88061e+00,0.00000e+00,1.04147e-01,1,2.92000e+00,2.00000e+00,-7.08000e+00,6.46794e-21
1.04598e+00,-8.03758e-03,-5.31742e-07,1.43484e-03,3.56756e-08,-2.26763e-07,-1.43484e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.85626e+00,0.00000e+00,1.04147e-01,1,2.94000e+00,2.00000e+00,-7.06000e+00,6.52385e-21
1.04614e+00,-8.08790e-03,-5.35897e-07,1.44106e-03,3.61301e-08,-2.41746e-07,-1.44106e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.83191e+00,0.00000e+00,1.04147e-01,1,2.96000e+00,2.00000e+00,-7.04000e+00,6.57975e-21
1.04630e+00,-8.13821e-03,-5.40052e-07,1.44729e-03,3.65847e-08,-2.56730e-07,-1.44729e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.80756e+00,0.00000e+00,1.04147e-01,1,2.98000e+00,2.00000e+00,-7.02000e+00,6.63566e-21
1.04646e+00,-8.18852e-03,-5.44207e-07,1.45351e-03,3.70392e-08,-2.71713e-07,-1.45351e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.78321e+00,0.00000e+00,1.04147e-01,1,3.00000e+00,2.00000e+00,-7.00000e+00,6.69156e-21
1.04662e+00,-8.23884e-03,-5.48362e-07,1.45974e-03,3.74937e-08,-2.86696e-07,-1.45974e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.75886e+00,0.00000e+00,1.04147e-01,1,3.02000e+00,2.00000e+00,-6.98000e+00,6.74746e-21
1.04677e+00,-8.28915e-03,-5.52517e-07,1.46596e-03,3.79483e-08,-3.01680e-07,-1.46596e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.73452e+00,0.00000e+00,1.04147e-01,1,3.04000e+00,2.00000e+00,-6.96000e+00,6.80337e-21
1.04693e+00,-8.33946e-03,-5.56672e-07,1.47219e-03,3.84028e-08,-3.16663e-07,-1.47219e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.71017e+00,0.00000e+00,1.04147e-01,1,3.06000e+00,2.00000e+00,-6.94000e+00,6.85927e-21
1.04709e+00,-8.38978e-03,-5.60827e-07,1.47841e-03,3.88574e-08,-3.31646e-07,-1.47841e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.68582e+00,0.00000e+00,1.04147e-01,1,3.08000e+00,2.00000e+00,-6.92000e+00,6.91518e-21
1.04725e+00,-8.44009e-03,-5.64982e-07,1.48464e-03,3.93119e-08,-3.46630e-07,-1.48464e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.66147e+00,0.00000e+00,1.04147e-01,1,3.10000e+00,2.00000e+00,-6.90000e+00,6.97108e-21
1.04741e+00,-8.49040e-03,-5.69137e-07,1.49086e-03,3.97665e-08,-3.61613e-07,-1.49086e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.63712e+00,0.00000e+00,1.04147e-01,1,3.12000e+00,2.00000e+00,-6.88000e+00,7.02698e-21
1.04757e+00,-8.54072e-03,-5.73292e-07,1.49709e-03,4.02210e-08,-3.76596e-07,-1.49709e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.61277e+00,0.00000e+00,1.04147e-01,1,3.14000e+00,2.00000e+00,-6.86000e+00,7.08289e-21
1.04773e+00,-8.59103e-03,-5.77447e-07,1.50331e-03,4.06755e-08,-3.91580e-07,-1.50331e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.58842e+00,0.00000e+00,1.04147e-01,1,3.16000e+00,2.00000e+00,-6.84000e+00,7.13879e-21
1.04789e+00,-8.64134e-03,-5.81602e-07,1.50954e-03,4.11301e-08,-4.06563e-07,-1.50953e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.56407e+00,0.00000e+00,1.04147e-01,1,3.18000e+00,2.00000e+00,-6.82000e+00,7.19470e-21
1.04805e+00,-8.69166e-03,-5.85758e-07,1.51576e-03,4.15846e-08,-4.21546e-07,-1.51576e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.53972e+00,0.00000e+00,1.04147e-01,1,3.20000e+00,2.00000e+00,-6.80000e+00,7.25060e-21
1.04821e+00,-8.74197e-03,-5.89913e-07,1.52199e-03,4.20392e-08,-4.36530e-07,-1.52198e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.51537e+00,0.00000e+00,1.04147e-01,1,3.22000e+00,2.00000e+00,-6.78000e+00,7.30651e-21
1.04837e+00,-8.79228e-03,-5.94068e-07,1.52821e-03,4.24937e-08,-4.51513e-07,-1.52821e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.49102e+00,0.00000e+00,1.04147e-01,1,3.24000e+00,2.00000e+00,-6.76000e+00,7.36241e-21
1.04853e+00,-8.84260e-03,-5.98223e-07,1.53444e-03,4.29483e-08,-4.66497e-07,-1.53443e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.46667e+00,0.00000e+00,1.04147e-01,1,3.26000e+00,2.00000e+00,-6.74000e+00,7.41831e-21
1.04869e+00,-8.89291e-03,-6.02378e-07,1.54066e-03,4.34028e-08,-4.81480e-07,-1.54066e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.44232e+00,0.00000e+00,1.04147e-01,1,3.28000e+00,2.00000e+00,-6.72000e+00,7.47422e-21
1.04884e+00,-8.94323e-03,-6.06533e-07,1.54689e-03,4.38573e-08,-4.96463e-07,-1.54688e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.41797e+00,0.00000e+00,1.04147e-01,1,3.30000e+00,2.00000e+00,-6.70000e+00,7.53012e-21
1.04900e+00,-8.99354e-03,-6.10688e-07,1.55311e-03,4.43119e-08,-5.11447e-07,-1.55311e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.39362e+00,0.00000e+00,1.04147e-01,1,3.32000e+00,2.00000e+00,-6.68000e+00,7.58603e-21
1.04916e+00,-9.04385e-03,-6.14843e-07,1.55934e-03,4.47664e-08,-5.26430e-07,-1.55933e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.36927e+00,0.00000e+00,1.04147e-01,1,3.34000e+00,2.00000e+00,-6.66000e+00,7.64193e-21
1.04932e+00,-9.09417e-03,-6.18998e-07,1.56556e-03,4.52210e-08,-5.41413e-07,-1.56556e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.34492e+00,0.00000e+00,1.04147e-01,1,3.36000e+00,2.00000e+00,-6.64000e+00,7.69784e-21
1.04948e+00,-9.14448e-03,-6.23153e-07,1.57179e-03,4.56755e-08,-5.56397e-07,-1.57178e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.32057e+00,0.00000e+00,1.04147e-01,1,3.38000e+00,2.00000e+00,-6.62000e+00,7.75374e-21
1.04964e+00,-9.19479e-03,-6.27308e-07,1.57801e-03,4.61300e-08,-5.71380e-07,-1.57801e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.29622e+00,0.00000e+00,1.04147e-01,1,3.40000e+00,2.00000e+00,-6.60000e+00,7.80964e-21
1.04980e+00,-9.24511e-03,-6.31463e-07,1.58424e-03,4.65846e-08,-5.86364e-07,-1.58423e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.27187e+00,0.00000e+00,1.04147e-01,1,3.42000e+00,2.00000e+00,-6.58000e+00,7.86555e-21
1.04996e+00,-9.29542e-03,-6.35618e-07,1.59046e-03,4.70391e-08,-6.01347e-07,-1.59046e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.24752e+00,0.00000e+00,1.04147e-01,1,3.44000e+00,2.00000e+00,-6.56000e+00,7.92145e-21
1.05012e+00,-9.34573e-03,-6.39773e-07,1.59669e-03,4.74937e-08,-6.16330e-07,-1.59668e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.22318e+00,0.00000e+00,1.04147e-01,1,3.46000e+00,2.00000e+00,-6.54000e+00,7.97736e-21
1.05028e+00,-9.39605e-03,-6.43928e-07,1.60291e-03,4.79482e-08,-6.31314e-07,-1.60290e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.19883e+00,0.00000e+00,1.04147e-01,1,3.48000e+00,2.00000e+00,-6.52000e+00,8.03326e-21
1.05044e+00,-9.44636e-03,-6.48083e-07,1.60914e-03,4.84028e-08,-6.46297e-07,-1.60913e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.17448e+00,0.00000e+00,1.04147e-01,1,3.50000e+00,2.00000e+00,-6.50000e+00,8.08916e-21
1.05060e+00,-9.49667e-03,-6.52238e-07,1.61536e-03,4.88573e-08,-6.61280e-07,-1.61535e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.15013e+00,0.00000e+00,1.04147e-01,1,3.52000e+00,2.00000e+00,-6.48000e+00,8.14507e-21
1.05076e+00,-9.54699e-03,-6.56393e-07,1.62159e-03,4.93118e-08,-6.76264e-07,-1.62158e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.12578e+00,0.00000e+00,1.04147e-01,1,3.54000e+00,2.00000e+00,-6.46000e+00,8.20097e-21
1.05092e+00,-9.59730e-03,-6.60548e-07,1.62781e-03,4.97664e-08,-6.91247e-07,-1.62780e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.10143e+00,0.00000e+00,1.04147e-01,1,3.56000e+00,2.00000e+00,-6.44000e+00,8.25688e-21
1.05107e+00,-9.64761e-03,-6.64703e-07,1.63404e-03,5.02209e-08,-7.06230e-07,-1.63403e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.07708e+00,0.00000e+00,1.04147e-01,1,3.58000e+00,2.00000e+00,-6.42000e+00,8.31278e-21
1.05123e+00,-9.69793e-03,-6.68858e-07,1.64026e-03,5.06755e-08,-7.21214e-07,-1.64025e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.05273e+00,0.00000e+00,1.04147e-01,1,3.60000e+00,2.00000e+00,-6.40000e+00,8.36869e-21
1.05139e+00,-9.74824e-03,-6.73013e-07,1.64649e-03,5.11300e-08,-7.36197e-07,-1.64648e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.02838e+00,0.00000e+00,1.04147e-01,1,3.62000e+00,2.00000e+00,-6.38000e+00,8.42459e-21
1.05155e+00,-9.79855e-03,-6.77169e-07,1.65271e-03,5.15845e-08,-7.51180e-07,-1.65270e-03,0.00000e+00,0.00000e+00,0.00000e+00,6.00403e+00,0.00000e+00,1.04147e-01,1,3.64000e+00,2.00000e+00,-6.36000e+00,8.48049e-21
1.05171e+00,-9.84887e-03,-6.81324e-07,1.65894e-03,5.20391e-08,-7.66164e-07,-1.65893e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.97968e+00,0.00000e+00,1.04147e-01,1,3.66000e+00,2.00000e+00,-6.34000e+00,8.53640e-21
1.05187e+00,-9.89918e-03,-6.85479e-07,1.66516e-03,5.24936e-08,-7.81147e-07,-1.66515e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.95533e+00,0.00000e+00,1.04147e-01,1,3.68000e+00,2.00000e+00,-6.32000e+00,8.59230e-21
1.05203e+00,-9.94950e-03,-6.89634e-07,1.67139e-03,5.29482e-08,-7.96130e-07,-1.67138e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.93098e+00,0.00000e+00,1.04147e-01,1,3.70000e+00,2.00000e+00,-6.30000e+00,8.64821e-21
1.05219e+00,-9.99981e-03,-6.93789e-07,1.67761e-03,5.34027e-08,-8.11114e-07,-1.67760e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.90663e+00,0.00000e+00,1.04147e-01,1,3.72000e+00,2.00000e+00,-6.28000e+00,8.70411e-21
1.05235e+00,-1.00501e-02,-6.97944e-07,1.68384e-03,5.38572e-08,-8.26097e-07,-1.68383e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.88228e+00,0.00000e+00,1.04147e-01,1,3.74000e+00,2.00000e+00,-6.26000e+00,8.76001e-21
1.05251e+00,-1.01004e-02,-7.02099e-07,1.69006e-03,5.43118e-08,-8.41081e-07,-1.69005e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.85793e+00,0.00000e+00,1.04147e-01,1,3.76000e+00,2.00000e+00,-6.24000e+00,8.81592e-21
1.05267e+00,-1.01508e-02,-7.06254e-07,1.69629e-03,5.47663e-08,-8.56064e-07,-1.69628e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.83358e+00,0.00000e+00,1.04147e-01,1,3.78000e+00,2.00000e+00,-6.22000e+00,8.87182e-21
1.05283e+00,-1.02011e-02,-7.10409e-07,1.70251e-03,5.52209e-08,-8.71047e-07,-1.70250e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.80923e+00,0.00000e+00,1.04147e-01,1,3.80000e+00,2.00000e+00,-6.20000e+00,8.92773e-21
1.05298e+00,-1.02865e-02,-7.22170e-07,1.69906e-03,5.95622e-08,-8.83421e-07,-1.69905e-03,0.00000e+00,0.00000e+00,0.00000e+00,5.78418e+00,0.00000e+00,1.04147e-01,1,3.82000e+00,2.00000e+00,-6.18000e+00,8.98363e-21
